GEOID,kiosks,population,pop_moe,pop_per_kiosk,pois,ct_title,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,variable,geometry
36005040400,0,3264,786,Inf,6,"Census Tract 404, Bronx County, New York",36,005,040400,404,Census Tract 404,G5020,S,215289,0,+40.8861691,-073.8513487,B01003_001,"list(list(c(-73.854716, -73.854323, -73.853935, -73.853544, -73.853153, -73.850271, -73.847444, -73.847903, -73.848364, -73.84882, -73.849278, -73.849735, -73.852371, -73.855104, -73.854716, 40.885976, 40.886682, 40.887387, 40.888094, 40.8888, 40.887881, 40.886978, 40.886296, 40.88561, 40.88492, 40.884242, 40.883555, 40.884398, 40.885271, 40.885976)))"
36005046000,0,3108,691,Inf,17,"Census Tract 460, Bronx County, New York",36,005,046000,460,Census Tract 460,G5020,S,287814,0,+40.8824438,-073.8426481,B01003_001,"list(list(c(-73.846576, -73.846067, -73.845308, -73.843146, -73.84118, -73.84044, -73.83951, -73.838743, -73.839652, -73.840462, -73.841277, -73.842015, -73.842738, -73.842997, -73.843057, -73.843241, -73.844773, -73.84462, -73.844496, -73.844263, -73.847026, -73.846576, 40.882211, 40.882901, 40.883484, 40.885031, 40.886408, 40.884734, 40.88263, 40.881266, 40.880926, 40.880623, 40.880317, 40.879872, 40.879425, 40.879262, 40.879224, 40.879109, 40.879756, 40.879954, 40.880115, 40.88042, 40.881593, 
40.882211)))"
36005025200,0,2561,354,Inf,3,"Census Tract 252, Bronx County, New York",36,005,025200,252,Census Tract 252,G5020,S,190718,0,+40.8471319,-073.8549662,B01003_001,"list(list(c(-73.857808, -73.857001, -73.856835, -73.856602, -73.85619, -73.854663, -73.853636, -73.852191, -73.851152, -73.851787, -73.852057, -73.85221, -73.853029, -73.854014, -73.854615, -73.856064, -73.857086, -73.858617, -73.857808, 40.850051, 40.850416, 40.85049, 40.850594, 40.850779, 40.848821, 40.847511, 40.845656, 40.844322, 40.844169, 40.844105, 40.844264, 40.843927, 40.843639, 40.844565, 40.84642, 40.847729, 40.849687, 40.850051)))"
36005023501,0,3325,570,Inf,4,"Census Tract 235.01, Bronx County, New York",36,005,023501,235.01,Census Tract 235.01,G5020,S,68200,0,+40.8521471,-073.9045719,B01003_001,"list(list(c(-73.906993, -73.906581, -73.90605, -73.905562, -73.905018, -73.904752, -73.903768, -73.902988, -73.90207, -73.90186, -73.902718, -73.903591, -73.903681, -73.903744, -73.904221, -73.904674, -73.905133, -73.90562, -73.905949, -73.905999, -73.906158, -73.906817, -73.906993, 40.850371, 40.850821, 40.851401, 40.851937, 40.852531, 40.852826, 40.853913, 40.854773, 40.85462, 40.854586, 40.853522, 40.852495, 40.852389, 40.85228, 40.851662, 40.851101, 40.85053, 40.849925, 40.849463, 40.849392, 
40.849549, 40.850198, 40.850371)))"
36005036501,0,4234,745,Inf,1,"Census Tract 365.01, Bronx County, New York",36,005,036501,365.01,Census Tract 365.01,G5020,S,95827,0,+40.8454083,-073.8857769,B01003_001,"list(list(c(-73.888319, -73.887757, -73.887695, -73.887233, -73.886746, -73.885608, -73.885603, -73.884924, -73.883778, -73.883109, -73.883216, -73.883301, -73.883445, -73.88379, -73.884465, -73.885192, -73.885292, -73.885454, -73.88566, -73.886843, -73.887921, -73.889017, -73.888319, 40.845179, 40.844898, 40.844867, 40.844636, 40.845204, 40.846457, 40.846543, 40.84734, 40.848682, 40.848273, 40.847768, 40.847454, 40.847153, 40.846783, 40.845985, 40.845195, 40.844608, 40.843767, 40.84271, 40.843298, 
40.84383, 40.84437, 40.845179)))"
36005021601,0,4625,656,Inf,6,"Census Tract 216.01, Bronx County, New York",36,005,021601,216.01,Census Tract 216.01,G5020,S,164047,0,+40.8375386,-073.8648220,B01003_001,"list(list(c(-73.866965, -73.866361, -73.865465, -73.865045, -73.864465, -73.864262, -73.864099, -73.864062, -73.863938, -73.863929, -73.863595, -73.863575, -73.863555, -73.863191, -73.863156, -73.86296, -73.862943, -73.862898, -73.86288, -73.862837, -73.863856, -73.864883, -73.865861, -73.866806, -73.866519, -73.866373, -73.865979, -73.865074, -73.865472, -73.866385, -73.866682, -73.867248, -73.866965, 40.840423, 40.840592, 40.840857, 40.840954, 40.841088, 40.840688, 40.840366, 40.840291, 40.840045, 
40.839996, 40.838096, 40.837979, 40.837865, 40.835737, 40.835531, 40.83442, 40.834299, 40.834003, 40.833889, 40.833688, 40.833951, 40.834231, 40.834551, 40.834837, 40.834969, 40.835033, 40.835205, 40.835342, 40.837676, 40.837587, 40.839236, 40.840344, 40.840423)))"
36005040304,1,3641,559,3641,NA,"Census Tract 403.04, Bronx County, New York",36,005,040304,403.04,Census Tract 403.04,G5020,S,67355,0,+40.8676699,-073.8951873,B01003_001,"list(list(c(-73.896561, -73.896037, -73.895829, -73.894963, -73.894153, -73.893172, -73.892996, -73.894303, -73.894376, -73.894552, -73.895443, -73.895649, -73.896313, -73.897403, -73.896561, 40.868565, 40.86923, 40.869137, 40.868749, 40.868386, 40.867959, 40.867882, 40.866163, 40.866067, 40.866155, 40.866602, 40.866705, 40.867038, 40.867474, 40.868565)))"
36005022800,0,6207,854,Inf,4,"Census Tract 228, Bronx County, New York",36,005,022800,228,Census Tract 228,G5020,S,172197,0,+40.8534896,-073.8635363,B01003_001,"list(list(c(-73.865858, -73.864893, -73.86488, -73.864814, -73.864741, -73.8638, -73.862859, -73.86192, -73.861996, -73.862034, -73.862061, -73.862119, -73.86304, -73.865221, -73.865605, -73.865651, -73.866142, -73.865858, 40.850771, 40.851531, 40.852358, 40.854443, 40.856691, 40.856717, 40.856756, 40.856783, 40.854392, 40.853101, 40.852307, 40.850806, 40.850611, 40.850178, 40.850318, 40.850335, 40.850536, 40.850771)))"
36005003800,0,1313,153,Inf,3,"Census Tract 38, Bronx County, New York",36,005,003800,38,Census Tract 38,G5020,S,63397,0,+40.8202946,-073.8633435,B01003_001,"list(list(c(-73.864831, -73.863883, -73.86298, -73.862029, -73.861531, -73.862464, -73.863391, -73.863705, -73.864314, -73.864511, -73.865746, -73.864831, 40.821139, 40.82127, 40.821384, 40.821509, 40.819379, 40.819247, 40.819122, 40.819083, 40.818999, 40.819847, 40.821012, 40.821139)))"
36005020400,0,3431,615,Inf,1,"Census Tract 204, Bronx County, New York",36,005,020400,204,Census Tract 204,G5020,S,134279,0,+40.8408659,-073.8508567,B01003_001,"list(list(c(-73.853335, -73.852802, -73.852312, -73.851799, -73.851208, -73.850889, -73.850523, -73.848986, -73.847962, -73.847798, -73.848435, -73.848791, -73.84984, -73.850041, -73.850678, -73.851348, -73.851683, -73.852914, -73.853035, -73.853095, -73.853268, -73.853335, 40.84247, 40.842531, 40.842587, 40.842648, 40.842715, 40.842753, 40.84279, 40.8416, 40.840828, 40.840697, 40.840216, 40.839893, 40.838958, 40.839094, 40.838575, 40.839032, 40.839261, 40.840086, 40.840735, 40.841047, 40.842075, 
40.84247)))"
36005003300,0,3339,760,Inf,5,"Census Tract 33, Bronx County, New York",36,005,003300,33,Census Tract 33,G5020,S,152385,0,+40.8082418,-073.9119436,B01003_001,"list(list(c(-73.915633, -73.915178, -73.914333, -73.914031, -73.913808, -73.913676, -73.913586, -73.913489, -73.913415, -73.913355, -73.913319, -73.913302, -73.912479, -73.91157, -73.910693, -73.909765, -73.908837, -73.907839, -73.908207, -73.908443, -73.909127, -73.909586, -73.910782, -73.911668, -73.912543, -73.913396, -73.914332, -73.915392, -73.916184, -73.915633, 40.809697, 40.810427, 40.810255, 40.810174, 40.810152, 40.810138, 40.810119, 40.810075, 40.810017, 40.809913, 40.809751, 40.809656, 
40.809343, 40.80907, 40.808809, 40.808604, 40.808409, 40.808206, 40.807152, 40.806477, 40.806166, 40.806326, 40.8067, 40.806966, 40.807243, 40.807609, 40.808007, 40.808453, 40.80879, 40.809697)))"
36005037100,0,4176,746,Inf,12,"Census Tract 371, Bronx County, New York",36,005,037100,371,Census Tract 371,G5020,S,198179,0,+40.8472204,-073.8873781,B01003_001,"list(list(c(-73.890436, -73.889965, -73.88947, -73.888837, -73.888155, -73.886436, -73.885815, -73.884802, -73.884557, -73.884439, -73.883778, -73.884924, -73.885603, -73.885608, -73.886746, -73.887233, -73.887695, -73.887757, -73.888319, -73.889017, -73.890095, -73.891125, -73.890436, 40.846227, 40.846793, 40.847384, 40.848134, 40.848929, 40.850309, 40.849931, 40.849309, 40.849159, 40.849087, 40.848682, 40.84734, 40.846543, 40.846457, 40.845204, 40.844636, 40.844867, 40.844898, 40.845179, 40.84437, 
40.844902, 40.84541, 40.846227)))"
36005013100,2,5252,670,2626,22,"Census Tract 131, Bronx County, New York",36,005,013100,131,Census Tract 131,G5020,S,230967,0,+40.8259541,-073.8978983,B01003_001,"list(list(c(-73.900935, -73.899797, -73.898205, -73.897002, -73.895682, -73.895603, -73.895485, -73.895292, -73.895165, -73.895063, -73.895132, -73.894836, -73.894871, -73.895847, -73.896861, -73.897329, -73.898142, -73.898874, -73.899799, -73.901176, -73.900541, -73.901651, -73.900935, 40.827928, 40.827685, 40.827889, 40.82805, 40.828223, 40.828316, 40.828249, 40.828143, 40.82807, 40.828013, 40.827888, 40.82624, 40.823937, 40.823892, 40.823848, 40.823856, 40.823854, 40.82385, 40.824058, 40.824389, 
40.825944, 40.826217, 40.827928)))"
36005022703,0,1991,629,Inf,5,"Census Tract 227.03, Bronx County, New York",36,005,022703,227.03,Census Tract 227.03,G5020,S,38660,0,+40.8440365,-073.9105204,B01003_001,"list(list(c(-73.911927, -73.911703, -73.91132, -73.911143, -73.910923, -73.909361, -73.909375, -73.909463, -73.909547, -73.910454, -73.910968, -73.911758, -73.911927, 40.843267, 40.8439, 40.844783, 40.845063, 40.845056, 40.845006, 40.844835, 40.843779, 40.843045, 40.843117, 40.843136, 40.84319, 40.843267)))"
36005022901,0,5530,644,Inf,7,"Census Tract 229.01, Bronx County, New York",36,005,022901,229.01,Census Tract 229.01,G5020,S,121893,0,+40.8460928,-073.9072191,B01003_001,"list(list(c(-73.911044, -73.910743, -73.909462, -73.908662, -73.908632, -73.908116, -73.907487, -73.90736, -73.907322, -73.906323, -73.905522, -73.904621, -73.904687, -73.904753, -73.904829, -73.90483, -73.904851, -73.906653, -73.907548, -73.909361, -73.910923, -73.911143, -73.911044, 40.84521, 40.845459, 40.846401, 40.846946, 40.846965, 40.847276, 40.847804, 40.847779, 40.847771, 40.847579, 40.847488, 40.847392, 40.846644, 40.845881, 40.84503, 40.844887, 40.844726, 40.844849, 40.844908, 40.845006, 
40.845056, 40.845063, 40.84521)))"
36005023000,0,2963,479,Inf,NA,"Census Tract 230, Bronx County, New York",36,005,023000,230,Census Tract 230,G5020,S,159383,0,+40.8492873,-073.8660154,B01003_001,"list(list(c(-73.869209, -73.868235, -73.868609, -73.867801, -73.866805, -73.866142, -73.865651, -73.865605, -73.865221, -73.86304, -73.862789, -73.862509, -73.863373, -73.864244, -73.865118, -73.865995, -73.866343, -73.866947, -73.867714, -73.868355, -73.868006, -73.867855, -73.868374, -73.869209, 40.849239, 40.850913, 40.852088, 40.851589, 40.85095, 40.850536, 40.850335, 40.850318, 40.850178, 40.850611, 40.849238, 40.848362, 40.848162, 40.847981, 40.847801, 40.847633, 40.84759, 40.847502, 40.847279, 
40.84708, 40.848302, 40.848889, 40.84897, 40.849239)))"
36005023200,0,2517,326,Inf,5,"Census Tract 232, Bronx County, New York",36,005,023200,232,Census Tract 232,G5020,S,142706,0,+40.8469746,-073.8633164,B01003_001,"list(list(c(-73.866343, -73.865995, -73.865118, -73.864244, -73.863373, -73.862509, -73.861603, -73.861193, -73.860387, -73.85944, -73.86033, -73.860805, -73.861272, -73.86149, -73.861707, -73.862585, -73.863451, -73.864323, -73.865194, -73.866119, -73.866947, -73.866343, 40.84759, 40.847633, 40.847801, 40.847981, 40.848162, 40.848362, 40.848547, 40.848603, 40.848236, 40.846659, 40.846427, 40.846332, 40.846231, 40.846186, 40.84614, 40.845961, 40.845778, 40.845596, 40.845415, 40.845223, 40.847502, 
40.84759)))"
36005023302,0,3982,659,Inf,3,"Census Tract 233.02, Bronx County, New York",36,005,023302,233.02,Census Tract 233.02,G5020,S,62577,0,+40.8481852,-073.9047291,B01003_001,"list(list(c(-73.907487, -73.906767, -73.906059, -73.905954, -73.905774, -73.903663, -73.903281, -73.9024, -73.90225, -73.902125, -73.902102, -73.902025, -73.901955, -73.9021, -73.90229, -73.903739, -73.904621, -73.905522, -73.906323, -73.907322, -73.90736, -73.907487, 40.847804, 40.848541, 40.849321, 40.849267, 40.849175, 40.848766, 40.848692, 40.848515, 40.84845, 40.84836, 40.848319, 40.848183, 40.848059, 40.847839, 40.847739, 40.847328, 40.847392, 40.847488, 40.847579, 40.847771, 40.847779, 40.847804
)))"
36005023502,2,4628,847,2314,4,"Census Tract 235.02, Bronx County, New York",36,005,023502,235.02,Census Tract 235.02,G5020,S,96240,0,+40.8512926,-073.9034696,B01003_001,"list(list(c(-73.905999, -73.905949, -73.90562, -73.905133, -73.904674, -73.904221, -73.903744, -73.903681, -73.903591, -73.902718, -73.90186, -73.900852, -73.900965, -73.901247, -73.901696, -73.902729, -73.90279, -73.902861, -73.902879, -73.902822, -73.902801, -73.90303, -73.903281, -73.903663, -73.905774, -73.905954, -73.906059, -73.905999, 40.849392, 40.849463, 40.849925, 40.85053, 40.851101, 40.851662, 40.85228, 40.852389, 40.852495, 40.853522, 40.854586, 40.855937, 40.855521, 40.854477, 40.853142, 
40.851874, 40.851799, 40.851724, 40.851398, 40.850733, 40.850066, 40.849402, 40.848692, 40.848766, 40.849175, 40.849267, 40.849321, 40.849392)))"
36005023600,0,1602,380,Inf,3,"Census Tract 236, Bronx County, New York",36,005,023600,236,Census Tract 236,G5020,S,92070,0,+40.8450908,-073.8672583,B01003_001,"list(list(c(-73.868927, -73.868355, -73.867714, -73.866947, -73.866119, -73.865595, -73.865399, -73.865167, -73.865495, -73.865727, -73.865911, -73.866425, -73.867297, -73.868892, -73.868127, -73.868019, -73.868283, -73.868637, -73.868742, -73.868695, -73.868662, -73.86865, -73.868653, -73.868677, -73.868721, -73.868787, -73.868867, -73.868927, 40.846882, 40.84708, 40.847279, 40.847502, 40.845223, 40.843767, 40.8432, 40.842466, 40.842786, 40.843011, 40.843197, 40.843463, 40.842919, 40.84441, 40.844787, 
40.844841, 40.844967, 40.84531, 40.84561, 40.845749, 40.845902, 40.84605, 40.846182, 40.846346, 40.8465, 40.846656, 40.846797, 40.846882)))"
36005023900,5,8489,1622,1697.8,10,"Census Tract 239, Bronx County, New York",36,005,023900,239,Census Tract 239,G5020,S,178487,0,+40.8589133,-073.9028682,B01003_001,"list(list(c(-73.905264, -73.904868, -73.904475, -73.904081, -73.903514, -73.902545, -73.902034, -73.901614, -73.90108, -73.900284, -73.899962, -73.899618, -73.900788, -73.901161, -73.901913, -73.902779, -73.903514, -73.903951, -73.904727, -73.90557, -73.905222, -73.905086, -73.904684, -73.90566, -73.905264, 40.858047, 40.858693, 40.859342, 40.859988, 40.860918, 40.860578, 40.861492, 40.862139, 40.862756, 40.862472, 40.862351, 40.862159, 40.859977, 40.859349, 40.858094, 40.856734, 40.855614, 40.854974, 
40.85537, 40.855787, 40.856204, 40.856411, 40.857061, 40.857399, 40.858047)))"
36005024000,0,4618,775,Inf,5,"Census Tract 240, Bronx County, New York",36,005,024000,240,Census Tract 240,G5020,S,239779,0,+40.8416234,-073.8688759,B01003_001,"list(list(c(-73.873268, -73.872808, -73.872469, -73.872253, -73.871534, -73.870995, -73.870301, -73.869595, -73.868892, -73.867297, -73.866425, -73.865911, -73.865727, -73.865495, -73.865167, -73.864107, -73.86358, -73.864465, -73.865045, -73.865465, -73.866361, -73.866965, -73.867248, -73.867406, -73.867822, -73.868308, -73.868723, -73.868847, -73.869208, -73.869326, -73.869426, -73.870261, -73.870459, -73.870718, -73.870968, -73.871206, -73.8727, -73.872843, -73.873561, -73.873268, 40.84022, 40.840869, 
40.841316, 40.841601, 40.842514, 40.843112, 40.843549, 40.843981, 40.84441, 40.842919, 40.843463, 40.843197, 40.843011, 40.842786, 40.842466, 40.841675, 40.841278, 40.841088, 40.840954, 40.840857, 40.840592, 40.840423, 40.840344, 40.840305, 40.840166, 40.839995, 40.839806, 40.839753, 40.8396, 40.839574, 40.839517, 40.839594, 40.839627, 40.839659, 40.839674, 40.839675, 40.839752, 40.839758, 40.839794, 40.84022)))"
36005024300,3,5575,638,1858.3333333333333,11,"Census Tract 243, Bronx County, New York",36,005,024300,243,Census Tract 243,G5020,S,150432,0,+40.8524282,-073.9115345,B01003_001,"list(list(c(-73.915452, -73.914873, -73.914337, -73.913778, -73.913231, -73.912797, -73.912488, -73.912273, -73.912143, -73.911828, -73.911578, -73.911196, -73.910072, -73.909826, -73.909717, -73.90943, -73.909111, -73.908855, -73.908501, -73.907561, -73.907333, -73.908418, -73.909215, -73.909531, -73.909864, -73.910175, -73.910777, -73.911025, -73.911322, -73.911453, -73.911536, -73.911844, -73.911947, -73.912113, -73.912172, -73.912212, -73.912291, -73.912482, -73.912731, -73.912875, -73.913464, 
-73.914156, -73.914898, -73.915452, 40.850494, 40.851047, 40.851657, 40.852132, 40.852584, 40.853042, 40.853387, 40.853759, 40.853999, 40.854362, 40.854576, 40.854822, 40.854469, 40.854274, 40.854142, 40.85396, 40.853868, 40.853833, 40.853817, 40.853859, 40.853816, 40.852644, 40.851801, 40.851902, 40.851958, 40.851983, 40.851939, 40.851906, 40.851805, 40.85174, 40.851692, 40.851445, 40.851353, 40.851092, 40.850943, 40.850781, 40.85061, 40.850378, 40.85017, 40.850125, 40.850018, 40.849968, 40.850208, 
40.850494)))"
36005024600,0,2065,334,Inf,2,"Census Tract 246, Bronx County, New York",36,005,024600,246,Census Tract 246,G5020,S,152436,0,+40.8516098,-073.8611557,B01003_001,"list(list(c(-73.86304, -73.862119, -73.862061, -73.862034, -73.861996, -73.86192, -73.860971, -73.860986, -73.861035, -73.861057, -73.861058, -73.860909, -73.860583, -73.860148, -73.860184, -73.860121, -73.858617, -73.859425, -73.860234, -73.861193, -73.861603, -73.862509, -73.862789, -73.86304, 40.850611, 40.850806, 40.852307, 40.853101, 40.854392, 40.856783, 40.856807, 40.856476, 40.854936, 40.854381, 40.854208, 40.854062, 40.853621, 40.853035, 40.852269, 40.851627, 40.849687, 40.849324, 40.84896, 
40.848603, 40.848547, 40.848362, 40.849238, 40.850611)))"
36005024700,0,1967,294,Inf,3,"Census Tract 247, Bronx County, New York",36,005,024700,247,Census Tract 247,G5020,S,149162,0,+40.8554950,-073.9184721,B01003_001,"list(list(c(-73.921215, -73.920958, -73.920273, -73.920005, -73.91929, -73.917901, -73.917592, -73.917425, -73.917456, -73.917364, -73.917217, -73.91719, -73.917127, -73.91703, -73.916922, -73.916773, -73.916642, -73.916159, -73.915983, -73.91574, -73.915388, -73.915079, -73.915196, -73.915412, -73.915417, -73.915608, -73.915886, -73.91679, -73.916935, -73.918167, -73.918615, -73.919079, -73.919595, -73.919702, -73.91982, -73.920148, -73.9204, -73.921136, -73.921405, -73.921215, 40.854693, 40.855112, 
40.856234, 40.856679, 40.857475, 40.856937, 40.856812, 40.856774, 40.856316, 40.856095, 40.856015, 40.856837, 40.857044, 40.857296, 40.857528, 40.857791, 40.857988, 40.858785, 40.85882, 40.858973, 40.859129, 40.859193, 40.859044, 40.858859, 40.858701, 40.858619, 40.857887, 40.854873, 40.854609, 40.852983, 40.852844, 40.853071, 40.853339, 40.853408, 40.853486, 40.853681, 40.853817, 40.854215, 40.854358, 40.854693)))"
36005024800,0,3370,538,Inf,3,"Census Tract 248, Bronx County, New York",36,005,024800,248,Census Tract 248,G5020,S,277911,0,+40.8553409,-073.8584097,B01003_001,"list(list(c(-73.861889, -73.861784, -73.861791, -73.856638, -73.856485, -73.856371, -73.856162, -73.856097, -73.855351, -73.854408, -73.855278, -73.856086, -73.856895, -73.857704, -73.858512, -73.859319, -73.860121, -73.860184, -73.860148, -73.860583, -73.860909, -73.861058, -73.861057, -73.861035, -73.860986, -73.860971, -73.86192, -73.861889, 40.856922, 40.857386, 40.857983, 40.858119, 40.857793, 40.85755, 40.857085, 40.856941, 40.855433, 40.8542, 40.853808, 40.853443, 40.85308, 40.852717, 40.852352, 
40.851989, 40.851627, 40.852269, 40.853035, 40.853621, 40.854062, 40.854208, 40.854381, 40.854936, 40.856476, 40.856807, 40.856783, 40.856922)))"
36005024900,0,0,13,NA,32,"Census Tract 249, Bronx County, New York",36,005,024900,249,Census Tract 249,G5020,S,173728,0,+40.8574375,-073.9131413,B01003_001,"list(list(c(-73.91679, -73.915886, -73.915608, -73.915417, -73.913284, -73.910904, -73.910208, -73.90981, -73.909916, -73.910413, -73.911167, -73.91213, -73.91394, -73.915448, -73.915711, -73.91619, -73.916539, -73.916935, -73.91679, 40.854873, 40.857887, 40.858619, 40.858701, 40.859619, 40.858778, 40.858289, 40.857348, 40.856645, 40.855729, 40.855866, 40.856014, 40.856321, 40.856498, 40.85586, 40.854582, 40.854715, 40.854609, 40.854873)))"
